date,,longitude,weather,light,visibility,fatalities,primary_cause,type,pilot_age,total_hours_model_flown,hours_model_flown_90_days,hours_flown_90_days,total_hours_flown,pilot_certification,engines,aircraft_make,aircraft_model,hours_airframe,remarks
1979-04-15,B,2,6,0,OS,EX,32,143,0,0,783,PRIVATE PILOT,1,PROPJT,200D,,PILOT TOUCHED DOWN ON WET RUNWAY WITH EXCESS SPEED. HYDROPLANED, OVERRAN THE RUNWAY
1979-06-10,B,5,,0,LO,BX,,0,0,0,,PRIVATE PILOT,1,PIPER ,PA28180,,PILOT STALLED IN FROM APPROXIMATELY 35 FEET, GEAR COLLAPSED.
1979-06-10,B,2,2,0,GC,AA,34,650,0,0,1275,COMMERCIAL PILOT,1,BEECH ,B35,,PILOT LOST DIRECTIONAL CONTROL DURING TAKEOFF.
1979-06-10,X,1,G10,0,32,SE,55,200,0,0,15000,COMM PILOT FLIGHT IN,1,PIPER ,J3,,FLOAT PLANE SANK WHEN FORWARD FLOAT ATTACH BOLT BROKE. FLOAT SWUNG OUTWARD.
1979-06-10,B,1,,0,32,CA,52,400,0,0,3500,PRIVATE PILOT,1,CESSNA,210M,,PILOT UNABLE TO EXTEND THE GEAR. AFTER RELIEVING HYDRAULIC PRESSURE TO DOOR ACTUATOR, SYSTEM WORKED OK.
1979-06-10,B,1,G10,0,II,OC,35,75,0,0,300,PRIVATE PILOT,1,CESSNA,150G,,PILOT TOOK OFF WITH TANKS NEARLY EMPTY. ENGINE QUIT AFTER LIFT OFF.
1979-03-19,N,1,G10,0,72,JB,66,5000,50,100,35000,COMM PILOT FLIGHT IN,1,PIPER ,PA28140,2525,ENGINE QUIT ON CLIMBOUT. STUDENT OBSERVED INSTRUCTOR REACH FOR FUEL SELECTOR. CRASHED INTO TREES. CAUSE UNDETRMINED
1979-06-10,B,1,,0,32,CA,41,300,0,0,4645,COMMERCIAL PILOT,2,CESSNA,337,,PILOT UNABLE TO RETRACT OR EXTEND THE GEAR. A HYDRAULIC LINE PN150 C106 47 CHAFED BY PROP GOVERNOR CABLE.
1979-06-10,B,1,G10,0,OM,SE,,35,0,0,35,UNKNOWN/FOREIGN,0,CAMRON,O77,,BALLOON LIFTOFF ASSISTED BY LIFT FROM 15K WIND. WIND LIFT LOST AFTER 40 FEET. BALLOON SETTLED, TAKEOFF ABORTED.
1979-06-10,B,1,G10,0,GC,FX,44,113,0,0,337,PRIVATE PILOT,1,TCRAFT,BC12D,,PILOT LOST CONTROL AFTER LANDING IN A CROSSWIND, APPLIED EXCESSIVE BRAKE PRESSURE AND NOSED OVER.
1979-06-10,B,1,7,0,WX,OC,34,248,0,0,370,PRIVATE PILOT,1,AMTRBW,FLYBABY1,,PILOT MAKING PRECAUTIONARY LANDING TO LET WEATHER PASS, HIT A DITCH.
1979-06-10,B,1,G10,0,28,OC,34,30,0,0,721,COMMERCIAL PILOT,1,CESSNA,207,,ENGINE STOPPED, OPERATED WITH HIGH BOOST, THEN QUIT AGAIN. 1ST FAILURE FROM FUEL CONTAMINATION. 2ND HIGH BOOST.
1979-06-10,B,1,G10,0,GC,AA,35,75,0,0,300,PRIVATE PILOT,1,CESSNA,180,,AIRCRAFT CAUGHT BY DUST WHIRL TURBULANCE DURING LANDING ROLL. GROUNDLOOPED.
1979-06-13,B,1,,0,OS,FX,27,140,0,0,200,PRIVATE PILOT,1,PIPER ,PA22150,,PILOT LANDED LONG ON A SHORT GRASS STRIP. NOSED UP TRYING TO STOP.
1979-06-13,N,1,G10,0,32,CC,40,10,0,0,650,COMM PILOT FLIGHT IN,1,PIPER ,PA24260,1191,PILOT LOWERED THE GEAR. GEAR SAFE LIGHT CAME ON. CIRCUIT BREAKER POPPED DURING EXTENSION. MICRO SWITCH WAS WRONG.
1979-06-13,B,1,,0,32,CC,38,50,0,0,640,PRIVATE PILOT,1,PIPER ,PA12,,RIGHT MAIN COLLAPSED DURING TAKEOFF DUE TO BROKEN METAL SUPPORT STRAP AT THE LOWER END OF THE SHOCK STRUT.
1979-12-09,B,1,G10,0,AS,KX,38,0,0,17,1672,COMM PILOT FLIGHT IN,,CESSNA,305/,11879,STALLED AIRCRAFT INTO TREES ON LOW, SLOW FINAL. GUSTY WIND. NO STALL WARNING. AIRCRAFT BATTERY REMOVED.
1979-06-13,B,1,G10,0,HO,JA,26,10,0,0,120,PRIVATE PILOT,1,GULSTM,AA5B,,PILOT HIT A WIRE DURING LOW PASS OVER SISTER'S FARM. LANDED SAFELY.
1979-06-13,B,1,,0,GC,FX,39,60,0,0,1200,AIRLINE TRANSPORT,1,GRTLKS,2T1A1,,PILOT TAXIING INTO THE SUN APPLIED BRAKES SUDDENLY TO AVOID ANOTHER AIRCRAFT. NOSED UP.
1979-06-13,X,1,G10,0,AS,AB,22,12,0,0,12,STUDENT,1,CESSNA,150,,STUDENT PILOT GOT TOO SLOW BEFORE TOUCHDOWN IN GUSTY WIND. DRAGGED A WING TIP.
1979-06-13,B,1,G10,0,32,CC,28,40,0,0,175,PRIVATE PILOT,1,MOONEY,M20B,,LANDING GEAR FAILED AFTER HARD LANDING. RETRACT ROD HAD FAILED.
1979-04-11,B,1,2,0,FT,OC,29,50,27,27,183,PRIVATE PILOT,1,BEECH ,B35,4568,FORCED LANDING DUE TO FUEL EXHAUSTION. SELECTOR ON EMPTY RIGHT TANK. FOUR GALLONS FOUND IN LEFT TANK.
1978-06-08,X,1,,0,74,OC,55,38,0,0,38,STUDENT,1,CESSNA,152,,PILOT LANDED AT AN AIR FORCE BASE DUE ENGINE ROUGHNESS. LOWER FOUR PLUGS WERE FOULED WITH LEAD.
1979-06-14,B,2,,0,GN,CA,41,4,0,0,2400,COMMERCIAL PILOT,1,BEECH ,35BEECH,2475,PILOT FAILED TO EXTEND THE LANDING GEAR BEFORE TOUCHDOWN.
1979-01-29,B,1,G10,0,65,IB,37,650,75,90,13657,COMMERCIAL PILOT,1,HILLER,UH12E,179,AIRCRAFT CRASHED SHORTLY AFTER TAKEOFF. AD NOTE 78-22-08 HAD NOT BEEN COMPLIED WITH.
1979-07-11,B,1,4,0,PP,JA,35,62,20,23,134,PRIVATE PILOT,1,PIPER ,PA28160,1477,ATTEMPTED TAKE OFF ON CLOSED,UNMOWED,SHORT,SOD STRIP. HIT WIRES AT DEPARTURE END OF RUNWAY.
1979-06-18,N,1,7,0,GC,AA,67,150,0,0,22000,COMMERCIAL PILOT,1,GULSTM,AA1B,,PILOT RAN OFF RUNWAY WHEN HIS FOOT GOT STUCK UNDER THE RUDDER PEDAL.
1979-06-18,B,1,9,0,PW,SE,,40,0,0,105,PRIVATE PILOT,1,PIPER ,PA28180,,PILOT INADVERTENTLY ENTERED IFR CONDITIONS, WAS VECTORED TO VFR AND LANDED SAFELY.
1979-06-18,N,1,G10,0,HO,JD,41,14,0,0,150,PRIVATE PILOT,1,CESSNA,182,,PILOT TAXIING FROM ONE RAMP TO ANOTHER STRUCK A BUILDING WITH HIS WINGTIP.
1979-06-18,N,2,,0,OS,EX,49,250,0,0,3000,PRIVATE PILOT,1,CESSNA,182P,,PILOT LANDED LONG, TOO FAST, ON SHORT UNLIGHTED RUNWAY. PRECAUTIONARY LANDING DUE TO DETERIORATING WEATHER.
1979-06-18,B,1,,0,32,CA,58,250,0,0,1450,PRIVATE PILOT,2,PIPER ,PA30,,PILOT UNABLE TO EXTEND THE GEAR, LANDED ON FOAMED RUNWAY. INSPECTION COULD NOT EXPALIN REASON FOR MALFUNCTION.
1979-06-18,B,1,,0,32,CA,41,30,0,0,750,COMM PILOT FLIGHT IN,1,CESSNA,R182,,PILOT UNABLE TO EXTEND THE GEAR BY NORMAL OR EMERGENCY PROCEDURES.
1979-09-21,B,1,LS1,0,UT,JJ,38,134,1,8,393,PRIVATE PILOT,1,CESSNA,182P,1450,PRECAUTIONARY LANDING DUE TO ELECTRICAL FAILURE WHILE IFR. FOUND ALTERNATOR CIRCUIT BREAKER POPPED.
1979-06-19,B,4,,0,GC,AA,,0,0,0,,,1,PIPER ,PA32300,,PILOT LOST CONTROL DURING TAKEOFF FROM A DIRT STRIP.
1979-06-19,N,1,,0,OM,SE,28,625,0,0,950,COMMERCIAL PILOT,1,CESSNA,A185E,,PARKED FLOAT PLANE WITH MISSING FLOAT CAP CAPSIZED WHEN FLOAT FAILED WITH WATER.
1979-06-19,X,1,G10,0,HO,JA,33,42,0,0,42,STUDENT,1,PIPER ,PA38112,,STUDENT PILOT ON A CROSS COUNTRY, AT A STRANGE AIRPORT, HIT A POLE DURING TAXI.
1979-06-19,B,1,,0,UT,IA,68,3000,0,0,10000,COMMERCIAL PILOT,1,CESSNA,180F,,PILOT ATTEMPTED TO TAKE OFF IN FLOAT PLANE FROM GRASS STRIP USING A DOLLY. DOLLY HIT LONG GRASS, PLANE SLID OFF.
1979-06-19,B,1,,0,72,OC,35,7,0,0,86,PRIVATE PILOT,1,COMWTH,REWN185,,OIL TEMP CLIMBED AND PRESSURE DROPPED TO ZERO. A CONNECTING ROD INSERT FOUND ROTING ON THE CRANK.
1979-06-19,B,1,G10,0,GI,CD,43,220,0,0,254,PRIVATE PILOT,1,PIPER ,PA24,,PILOT RETRACTED FLAPS AND GEAR DURING LANDING ROLL. WAS FLYING WITHOUT A CURRENT MEDICAL.
1979-06-19,X,1,G10,0,79,OC,30,59,0,0,715,COMM PILOT FLIGHT IN,2,PIPER ,PA23,,ZA PROPELLER WENT TO FEATHER AFTER LOSS OF ENGINE OIL. OIL LINE TO GOVERNOR FAILED, NOT PROPERLY SUPPORTED.
1979-06-19,B,5,,0,80,SY,25,10,0,0,132,PRIVATE PILOT,1,CESSNA,172N,202,STARTER FAILED TO DISENGAGE AFTER ENGINE START DUE TO MISFITTING KEY. PN C292 501 0105.
1979-11-15,B,2,8,0,GC,AA,53,0,0,0,,STUDENT,1,CESSNA,182,,LOST DIRECTIONAL CONTROL OF AIRPLANE ON LANDING ROLL. HIT DITCH. FALSIFIED PRIVATE PILOT CERTIFICATE. STUDENT ONLY.
1978-10-13,B,1,,0,GN,CA,58,500,0,0,1100,PRIVATE PILOT,1,BEECH ,E33,,PILOT FAILED TO EXTEND THE LANDING GEAR BEFORE TOUCHDOWN.
1979-06-21,X,1,G10,0,56,NA,60,1800,0,0,15460,AIRLINE TRANSPORT,1,BLANCA,8KCAB,,RIGHT REAR WINDOW PANEL BLOWN OUT DURING EXECUTION OF A CUBAN 8
1979-06-21,B,1,,0,71,OC,38,43,0,0,116,PRIVATE PILOT,1,PIPER ,PA24250,,ENGINE LOST POWER ON CLIMBOUT, LANDED. FOUND A MOUSE IN CARBURETOR INTAKE
1979-06-21,N,1,,0,OM,SE,,0,0,0,,,,,,,LANDING GEAR STATIC DISCHARGE ASSEMBLY SEPARATED FROM UNKNOWN AIRCRAFT AND MADE A SMALL HOLE IN HOME PATIO COVER.
1979-06-21,B,1,,0,HO,JA,44,120,0,0,157,PRIVATE PILOT,1,CESSNA,172M,,PILOT TAXIING ON THE RAMP SWERVED INTO A LIGHT POLE AFTER HITTING A CHOCK (BRICK) WITH ONE WHEEL
1979-06-21,X,1,8,0,LO,AA,46,70,0,0,107,STUDENT,1,PIPER ,PA28140,,PILOT LOST DIRECTIONAL CONTROL AFTER A HARD LANDING
1979-06-21,H,1,7,0,AS,IA,33,350,0,0,840,COMMERCIAL PILOT,1,HUGHES,269C,,HELICOPTER ON POWERLINE PATROL SETTLED TO THE GROUND AFTER MAKING A DOWN WIND TURN
1979-06-21,N,1,4,0,GN,CA,58,900,0,0,6700,COMMERCIAL PILOT,2,BEECH ,58,,PREOCCUPIED BY PRECEEDING LARGE JET, PILOT FORGOT TO EXTEND THE GEAR
1979-04-11,N,1,G10,0,FA,JB,33,62,62,62,62,STUDENT,1,CESSNA,172,1099,STUDENT PILOT EXPERIENCED DOWNDRAFT ON FINAL. LEFT WING STRUCK TREE.LANDED SAFELY.
1978-04-15,B,1,G10,0,GN,CA,50,0,0,0,,COMMERCIAL PILOT,2,BEECH ,6580,,PILOT FAILED TO LOWER GEAR BEFORE LANDING.
1978-09-24,B,1,,0,32,CC,40,500,0,0,1675,COMMERCIAL PILOT,1,CESSNA,210,,NOSE LANDING GEAR COLLAPSED ON ROLLOUT. UNABLE TO DETERMINE IF RODS BROKE PRIOR TO OR ON RUNWAY IMPACT.
1979-06-22,X,1,,0,72,OC,29,50,0,0,310,PRIVATE PILOT FLT IN,1,PIPER ,PA32260,,PILOT LOST POWER SHORTLY AFTER LIFTOFF, HAD TO COME DOWN. CARBURETOR ICE IS SUSPECTED
1979-06-22,X,1,8,0,LO,BX,45,4,0,0,165,PRIVATE PILOT,1,BEECH ,B19,,PILOT HIT NOSE FIRST, PORPOISED
1979-06-22,B,1,2,0,GN,CA,42,50,0,0,300,PRIVATE PILOT,1,BEECH ,J35,,PILOT LOWERED THE GEAR FOR LANDING, RETRACTED IT TO CHANGE TRAFFIC PATTERN. FORGOT TO PUT IT DOWN AGAIN
1979-06-22,B,1,,0,32,CC,25,35,0,0,500,PRIVATE PILOT,2,CESSNA,310,,RIGHT MAIN COLLAPSED AFTER TOUCHDOWN. THE GEAR WAS NOT PROPERLY ADJUSTED
1979-06-22,X,1,10,0,II,SE,53,51,0,0,51,STUDENT,1,CESSNA,152,,STUDENT PILOT HAD TOPPED HIS TANKS AND GOT WATER IN THE FUEL. ENGINE QUIT TWICE BUT HE GOT IT ON THE RUNWAY AT HOME
1978-01-06,N,1,,0,32,SY,50,300,0,0,6000,COMMERCIAL PILOT,2,PIPER ,PA34200T,,GEAR INDICATION INTERMITTENT, LANDED SAFELY. SUSPECT BAD MICRO SWITCH.
1979-06-22,B,1,G10,0,II,OC,,0,0,0,2000,COMMERCIAL PILOT,1,GULSTM,AA1C,,PILOT TOPPED TANKS AND LOST POWER DURING CLIMB. THE FUEL WAS CONTAMINATED WITH WATER
1979-06-26,B,1,,0,GN,CA,35,12,0,0,1683,PRIVATE PILOT,2,PIPER ,PA34200,,PILOT FORGOT TO EXTEND THE GEAR BEFORE TOUCHDOWN.
1979-08-07,B,1,G10,0,II,JE,29,69,55,55,149,PRIVATE PILOT,1,GULSTM,AA5A,2656,PILOT ABORTED TAKEOFF & WHILE APPLYING BRAKES SEAT CAME LOOSE CAUSING PILOT'S FEET TO RELEASE BRAKES. ACFT CRASHED
1979-06-26,B,1,,0,32,CC,57,350,0,0,1300,COMMERCIAL PILOT,1,BEECH ,35BEECH,,LEFT MAIN COLLAPSED AFTER NORMAL LANDING. RETRACT ROD WAS BENT. PREVENTING GEAR FROM LOCKING DOWN.
1979-11-09,B,2,G10,0,PF,JJ,34,11,11,95,209,PRIVATE PILOT,1,GULSTM,AA5,686,ENGINE STOPPED DUE TO FUEL EXHAUSTION. LANDED IN STREET. HIT WIRES, PARKED AUTOS.
1979-06-26,X,1,G10,0,GC,AA,45,37,0,0,37,STUDENT,1,PIPER ,PA28140,,STUDENT PILOT LOST DIRECTIONAL CONTROL AFTER TOUCHDOWN. HIT THE VASI LIGHT.
1979-06-26,B,1,,0,32,CC,31,20,0,0,1300,COMMERCIAL PILOT,1,PIPER ,PA28R201,,PILOT LANDED WITH UNSAFE INDICATION ON RIGHT MAIN. DOWN LOCK HOOK NOT ENGAGING THE LINK ASSY. PN67797-05.
1979-06-26,X,1,G10,0,GN,CA,26,21,0,0,425,COMM PILOT FLIGHT IN,1,BEECH ,C24R,,STUDENT AND INSTRUCTOR FORGOT TO LOWER THE WHEELS.
1979-06-26,X,1,G10,0,GN,CA,48,50,0,0,630,PRIVATE PILOT,2,CESSNA,310K,,PILOT RETRACTED GEAR FOR A VFR GO AROUND, FORGOT TO LOWER IT AGAIN.
1979-06-22,B,1,G10,0,GN,CA,41,50,0,0,250,PRIVATE PILOT,2,PIPER ,PA23250,,PILOT FORGOT TO EXTEND THE GEAR
1978-09-17,B,1,G10,0,72,OC,24,20,0,0,760,COMMERCIAL PILOT,1,CESSNA,140,,FORCED LANDING AFTER POWER LOSS. CAUSE UNDETERMINED.
1979-06-26,X,1,7,0,FP,SE,,0,0,0,32,STUDENT,1,CESSNA,150L,,PILOT TOLD TO HOLD SHORT, TAXIED INTO POSITION. OBSERVED JET GOING AROUND, TAXIED INTO THE GRASS.
1979-06-22,B,,,0,24,SY,29,100,0,0,350,PRIVATE PILOT,1,BEECH ,C24R,,TOWER AND PASSENGERS OBSERVED SPARKS DURING TAKEOFF, RETURNED. ELECTRICAL COMPONENTS DAMAGED FROM HIGH VOLTAGE
1979-06-26,B,1,G10,0,72,OC,30,60,0,0,200,PRIVATE PILOT,,BEECH ,B23BEECH,,ENGINE LOST POWER WHEN NR3 CYLINDER FAILED.
1979-12-30,B,1,G10,0,SN,IA,39,722,90,90,722,PRIVATE PILOT,1,HELIO ,H250,1980,ATTEMPTED TAKEOFF ON SNOW-COVERED RUNWAY. ABORTED DUE TO SLOW ACCELERATION. RAN OFF END RUNWAY.
1979-11-24,B,1,G10,0,SN,OC,34,96,21,31,102,PRIVATE PILOT,1,CESSNA,152,228,ENGINE WAS CUTTING OUT. LANDED IN SNOW-COVERED ROUGH, FIELD. FOUND ICE CRYSTALS IN FUEL.
1979-06-26,B,1,,0,GN,CA,33,55,0,0,267,PRIVATE PILOT,1,PIPER ,PA28R200,,PILOT FORGOT TO EXTEND GEAR TILL PROP TIPS LIGHTLY CONTACTED THE RUNWAY. WENT AROUND FOR NORMAL GEAR DOWN LANDING.
1979-06-26,B,1,G10,0,LO,BX,33,100,0,0,150,PRIVATE PILOT,1,PIPER ,PA22150,,NOSE GEAR COLLAPSED AS RESULT OF HARD LANDING ON NOSE GEAR.
1979-06-22,N,1,8,0,UN,PF,50,300,0,0,500,PRIVATE PILOT,1,BEECH ,36BEECH,,TAXIED BEHIND A HOLDING LARGE PROP JET, WAS BLOWN OFF THE RUNWAY INTO A REIL WHEN THE PROPJET APPLIED POWER
1978-02-25,X,1,G10,0,GC,AA,32,118,0,0,118,PRIVATE PILOT,1,CESSNA,172,,PILOT LOST DIRECTIONAL CONTROL AFTER TOUCHDOWN.
1978-09-09,B,2,5,0,GI,CD,35,300,0,0,700,COMMERCIAL PILOT,2,PIPER ,PA30,,PILOT INADVERTENTLY RETRACTED GEAR ON ROLL OUT.
1978-07-07,X,1,G10,0,HO,JJ,18,4,0,0,4,STUDENT,1,CESSNA,150,,INSTRUCTOR DIRECTED A 4 HOUR STUDENT TO TAXI IN A CONJESTED AREA. STUDENT STRUCK AND DAMAGED N1105C
1979-01-09,S,,,4,TC,IA,51,52,52,52,2629,COMMERCIAL PILOT,2,CESSNA,421C,714,PILOT FAILED TO FOLLOW PUBLISHED IFR DEPARTURE PROCEDURE. FLEW INTO A MOUNTAIN.
1978-01-04,N,1,G10,0,GC,FX,42,100,0,0,1200,COMMERCIAL PILOT,1,PIPER ,PA12,,NOSE UP DURING LANDING IN MODERATE CROSSWIND
1979-06-06,B,1,,0,FO,OC,42,8,0,0,371,PRIVATE PILOT,1,PIPER ,PA28181,,EMERGENCY LANDING WHEN ENGINE QUIT. FOUND ONE TANK EMPTY, ONE TANK FULL, NO ENGINE PROBLEMS
1979-06-07,X,1,,0,UN,SE,33,0,0,0,200,COMMERCIAL PILOT,0,BALWKS,FIREFLY824,,BALLOON PILOT-IN-TRAINING FELL WHILE LANDING
1979-06-24,F,2,,0,72,OB,64,50,0,0,6500,UNKNOWN/FOREIGN,3,JUNKER,JU52,,ENGINE LOST POWER ON APPROACH, QUIT AFTER LANDING. #5 CYLINDER HAD SEPARATED FROM THE CASE.
1979-06-29,B,1,G10,0,72,IA,34,1772,256,256,1827,COMMERCIAL PILOT,1,GRUMAV,AA1B,2238,FORCED LANDING AFTER ENGINE QUIT
1979-07-03,B,1,G10,0,UN,JA,43,200,0,0,2000,COMMERCIAL PILOT,1,BLANCA,7KCAB,,AIRCRAFT STRUCK POWER LINE WHILE PILOT WAS FLYING LOW TO OBSERVE DEER.
1979-11-26,B,1,10,0,GC,AA,42,10,9,37,540,PRIVATE PILOT,1,MAULE ,M5235C,11,PILOT LOST DIRECTIONAL CONTROL ON LANDING.
1979-09-18,N,1,8,0,GC,AA,37,4,2,7,766,PRIVATE PILOT,1,MAULE ,M5235C,11,LOST DIRECTIONAL CONTROL OF AIRCRAFT DURING LANDING ROLL. UNSKILLED IN TAILWHEEL AIRCRAFT.
1979-07-14,X,5,G10,0,LO,BX,29,84,24,84,474,COMM PILOT FLIGHT IN,1,CESSNA,172,2523,HARD LANDING RESULTED IN BENT PROPELLER BLADE, BLOWN NOSE TIRE.
1979-07-23,B,1,3,0,74,JJ,59,1849,0,0,3000,PRIVATE PILOT,1,CESSNA,206CESSNA,,JUMP START FROM TUG FAILED SO OWNER GOT OUT TO PULL PROP THROUGH. STARTED AND STRUCK PARKED 6899T, 18SR, AND 500JF.
1979-08-29,X,1,10,0,LO,BX,56,9,0,0,20,STUDENT,1,CESSNA,150M,,HARD LANDING DAMAGED PROP AND NOSE GEAR.
1979-09-22,B,1,G10,0,AS,BX,43,500,0,0,2000,COMMERCIAL PILOT,1,PIPER ,PA28180,,HARD LANDING DUE TO INSUFFICIENT SPEED ON SHORT FINAL.
1979-09-09,B,1,10,0,71,OC,26,9,7,7,121,PRIVATE PILOT,1,PIPER ,PA28R200,900,MECHANIC REPLACED OIL QUICK-DRAIN WITH THE WRONG PART. DRAIN WAS KNOCKED OFF WHEN GEAR RETRACTED.
1979-11-04,B,1,G10,0,AS,KX,37,195,0,0,250,PRIVATE PILOT,1,CESSNA,182P,463,ENGINE QUIT ON TAXI AND TAKEOFF CLIMB. FOUND WATER IN FUEL. AIRCRAFT STORED OUTSIDE 4 MONTHS PRIOR TO FLIGHT.
1979-10-12,X,1,,0,HO,JJ,20,30,0,0,900,COMM PILOT FLIGHT IN,1,MOONEY,M20J,,STUDENT WITH INSTRUCTOR ON BOARD STRUCK A PARKED AIRCRAFT DURING TAXI.
1979-03-03,B,1,3,0,TC,JB,25,101,40,42,240,PRIVATE PILOT,1,CESSNA,172,1940,TRIED FLIGHT IN MOUNTAINOUS TERRAIN WITHOUT ELECTRICAL POWER. FLEW INTO CLOUDS, THEN INTO TREES ON A RIDGE.
1979-10-21,N,2,G10,0,UO,SE,48,1700,0,0,13175,A/LINE TRANSPORT PLT,2,BEECH ,65,,NOSE WHEEL HAD SEPARATED AT LIFT OFF, LANDED WITH MINOR DAMAGE. NUT FOR AXLE HAD BACKED OFF.
1979-12-08,B,1,G10,0,HO,JE,37,15,0,0,230,PRIVATE PILOT,1,PIPER ,J4A,,AIRCRAFT STRUCK FENCE AFTER ATTEMPTING GOAROUND.
1978-10-18,N,1,G10,0,UN,SE,55,400,0,0,500,PRIVATE PILOT,1,CESSNA,210,,PILOT PARKED, LEFT ENGINE RUNNING. NO CHOCKS. AIRPLANE MOVED OUT ACROSS RAMP AND RUNWAY, THEN STOPPED.
1978-06-14,B,1,G10,0,GI,CD,58,2000,0,0,3500,PRIVATE PILOT,2,PIPER ,PA30,,GEAR RETRACTED AFTER TOUCHDOWN. COPILOT INSTRUCTED TO RETRACT FLAPS IMMEDIATELY, MAY HAVE RAISED GEAR INSTEAD.
1978-03-18,B,1,,0,72,OC,,0,0,0,130,PRIVATE PILOT,1,CESSNA,182P,,ENGINE LOST POWER AND RAN ROUGH AFTER LIFTOFF, PILOT MADE IT BACK TO THE AIRPORT. CAUSE NOT DETERMINED.
1979-05-31,G,1,5,0,IO,BX,44,530,120,120,7380,AIRLINE TRANSPORT,2,SWRNGN,SA226T,46,FAA CERTIFICATION FLT TEST- HEAVY WEIGHT, FORWARD CG. LEFT POWER LEVER RETARDED AT 50 FT. AGL. ACFT YAWED,LDG HARD.
1979-05-20,N,1,,0,32,SY,32,1900,0,0,4200,AIRLINE TRANSPORT,2,CESSNA,500CESSNA,,FLIGHT RETURNED AFTER GEAR WOULD NOT RETRACT. FOUND MOISTURE IN ELECTRICAL PLUG.
1979-05-21,N,1,G10,0,HO,IA,50,450,0,0,,PRIVATE PILOT,1,CESSNA,2105,,NOSE WHEEL WEN INTO HOLE IN GRASS, PROP STRUCK GROUND.
1979-05-21,N,1,G10,0,HO,IA,54,200,0,0,12000,COMMERCIAL PILOT,,PIPER ,601SMITH,,NOSE GEAR DAMAGED AFTER HITTING HOLE IN GRASSY AREA.
1979-05-21,N,1,G10,0,73,AA,48,850,0,0,13500,COMMERCIAL PILOT,2,MTSBSI,MU2B60,,RAN OFF RUNWAY AFTER LANDING WITH ENGINE FEATHERED. ENGINE HAD FAULTY FUEL CONTROL.
1979-05-21,X,1,G10,0,LO,BX,24,38,0,0,38,STUDENT,1,CESSNA,152,,HARD LANDING DAMAGED LANDING GEAR.
1979-05-21,B,1,7,0,GF,CC,59,600,0,0,2300,COMMERCIAL PILOT,1,BEECH ,35BEECH,,NOSE GEAR COLLAPSED ON LANDING. PILOT FAILED TO CHECK GEAR DOWN.
1978-04-15,B,1,G10,0,28,OC,41,30,0,0,85,PRIVATE PILOT,1,CESSNA,172E,,FOCED LANDING AFTER ENGINE QUIT. FOUND STUCK FUEL QUANTITY GAUGE IN RIGHT TANK.
1979-05-21,B,1,G10,0,HO,JH,72,1600,0,0,2300,COMMERCIAL PILOT,1,MOONEY,M20A,,AIRCRAFT TAXIED INTO CHUCK HOLE ON SOD TAXIWAY.
1979-05-22,N,1,G10,0,72,OC,47,6000,0,0,9000,COMMERCIAL PILOT,1,BELL,47J2,,FORCED LANDING DUE TO ENGINE FAILURE. FOUND BROKEN CONNECTING ROD.
1979-06-16,B,1,6,0,GC,AA,30,3,0,6,425,PRIVATE PILOT,0,SCWZER,SGU222E,,TOW ROPE CAME LOOSE ON TAKEOFF. GLIDER LOST DIRECTIONAL CONTROL AND HIT A PARKED GLIDER.
1979-05-22,F,2,LS1,0,OM,RE,23,60,0,0,2808,AIRLINE TRANSPORT,0,AMTRBX,BENSENB8*,,ENCOUNTERED LIGHTNING STRIKE IN FLIGHT.
1979-05-22,N,1,G10,0,32,JJ,32,40,0,0,260,PRIVATE PILOT,1,CESSNA,210A,,FAST TAXIING AIRCRAFT STRUCK PARKED AIRCRAFT WHILE ATTEMPTING O TURN.
1979-05-22,B,1,10,0,LO,BX,35,6,0,0,174,PRIVATE PILOT,1,GULSTM,AA5,,HARD LANDING DAMAGED PROP.
1979-05-22,X,1,G10,0,CH,OC,33,2000,0,0,3500,COMM PILOT FLIGHT IN,1,CESSNA,172M,,FORCED LANDING AFTER POWER LOSS. SUSPECT CARBURETOR ICE.
1979-05-22,X,2,G10,0,PF,OC,27,20,0,0,300,COMMERCIAL PILOT,1,CESSNA,152,,FORCED LANDING DUE TO FUEL EXHAUSTION.
1979-05-22,X,1,3,0,FP,FX,31,43,0,0,43,STUDENT,1,CESSNA,152,,AIRCRAFT NOSED OVER AFTER HEAVY BRAKING ON ABORTED TAKEOFF.
1979-05-22,X,1,G10,0,72,OC,22,20,0,0,45,STUDENT,1,CESSNA,177B,,FORCED LANDING DUE TO OIL LOSS. FOUND CRACKED FITTING ON OIL LINE.
1979-05-22,B,1,7,0,LO,BX,42,51,0,0,5775,AIRLINE TRANSPORT,1,MAULE ,M5180C,,HARD LANDING CAUSED LANDING GEAR TO COLLAPSE.
1979-05-23,B,1,LS1,0,24,SY,53,200,0,0,4000,COMMERCIAL PILOT,2,BEECH ,A60,,LANDED AFTER EXPERIENCING ELECTRICAL FAILURE. BOTH VOLTAGE REGULATORS FAILED.
1979-05-28,B,1,G10,0,LO,EX,34,2,0,0,133,PRIVATE PILOT,,PIPER ,PA28/,,ABORTED TAKEOFF DUE TO DOWNDRAFT, RAN OFF END OF RUNWAY.
